1,16,10,start
1,16,10,raw.profile.time,9024
1,16,10,coarse-grained.profile.time,36299
1,16,10,coarse-grained.profile.number,2400
1,16,10,coarse-grained.profile.size,16736
1,16,10,fine-grained.profile.time,243171
1,16,10,fine-grained.profile.size,229524
1,16,10,fine-grained.profile.number,88722
1,16,10,fine-grained.preprocess.size,17889728
1,16,10,fine-grained.preprocess.time,24477
1,16,10,fine-grained.preprocess.number,170
1,16,10,fine-grained.preprocess.time_p,23782.0
1,16,10,fine-grained.mine.size,28544
1,16,10,fine-grained.mine.time,79
1,16,10,boost.includes,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Float-createFloat-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Double-createDouble-java.lang.String--
1,16,10,boost.profile.number,4
1,16,10,boost.profile.time,22666
1,16,10,boost.profile.size,8548
1,16,10,boost.preprocess.size,419776
1,16,10,boost.preprocess.time,1376
1,16,10,boost.preprocess.number,2
1,16,10,boost.preprocess.time_p,855.0
1,16,10,boost.mine.size,22768
1,16,10,boost.mine.time,60
1,16,10,prune.theta,0.004734
1,16,10,prune.includes,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Float-createFloat-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Double-createDouble-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Integer-createInteger-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isAllZeros-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Number-createNumber-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Long-createLong-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isDigits-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isBlank-java.lang.CharSequence-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isEmpty-java.lang.CharSequence--
1,16,10,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Integer-createInteger-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isAllZeros-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Number-createNumber-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--java.lang.Long-createLong-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.math.NumberUtils--boolean-isDigits-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isBlank-java.lang.CharSequence-- -sampler-include-method=-org.apache.commons.lang3.StringUtils--boolean-isEmpty-java.lang.CharSequence--
1,16,10,prune_s.profile.number,1136
1,16,10,prune_s.profile.time,20586
1,16,10,prune_s.profile.size,8548
1,16,10,prune.profile.number,1140
1,16,10,prune.profile.time,25808
1,16,10,prune.profile.size,8548
1,16,10,prune.preprocess.size,2285184
1,16,10,prune.preprocess.time,2567
1,16,10,prune.preprocess.number,170
1,16,10,prune.preprocess.time_p,1972.0
1,16,10,prune.mine.size,28928
1,16,10,prune.mine.time,71
1,16,10,end
