2,23,5,start
2,23,5,raw.profile.time,8181
2,23,5,coarse-grained.profile.time,192160
2,23,5,coarse-grained.profile.number,7180
2,23,5,coarse-grained.profile.size,39156
2,23,5,fine-grained.profile.time,2387979
2,23,5,fine-grained.profile.size,1043556
2,23,5,fine-grained.profile.number,539932
2,23,5,fine-grained.preprocess.size,44094736
2,23,5,fine-grained.preprocess.time,84714
2,23,5,fine-grained.preprocess.number,262
2,23,5,fine-grained.preprocess.time_p,83180.0
2,23,5,fine-grained.mine.size,37904
2,23,5,fine-grained.mine.time,87
2,23,5,boost.includes,-sampler-include-method=-org.jfree.chart.renderer.category.MinMaxCategoryRenderer--void-setDrawLines-boolean-- -sampler-include-method=-org.jfree.chart.renderer.category.MinMaxCategoryRenderer--javax.swing.Icon-getIcon-java.awt.Shape,java.awt.Paint,java.awt.Paint-- -sampler-include-method=-org.jfree.chart.renderer.category.MinMaxCategoryRenderer--javax.swing.Icon-getIcon-java.awt.Shape,boolean,boolean-- -sampler-include-method=-org.jfree.chart.renderer.category.AbstractCategoryItemRenderer--boolean-equals-java.lang.Object--
2,23,5,boost.profile.number,118
2,23,5,boost.profile.time,41501
2,23,5,boost.profile.size,6756
2,23,5,boost.preprocess.size,712816
2,23,5,boost.preprocess.time,1841
2,23,5,boost.preprocess.number,29
2,23,5,boost.preprocess.time_p,1273.0
2,23,5,boost.mine.size,22688
2,23,5,boost.mine.time,41
2,23,5,prune.theta,0.002502
2,23,5,prune.includes,-sampler-include-method=-org.jfree.chart.renderer.category.MinMaxCategoryRenderer--void-setDrawLines-boolean-- -sampler-include-method=-org.jfree.chart.renderer.category.MinMaxCategoryRenderer--javax.swing.Icon-getIcon-java.awt.Shape,java.awt.Paint,java.awt.Paint-- -sampler-include-method=-org.jfree.chart.renderer.category.MinMaxCategoryRenderer--javax.swing.Icon-getIcon-java.awt.Shape,boolean,boolean-- -sampler-include-method=-org.jfree.chart.renderer.category.AbstractCategoryItemRenderer--boolean-equals-java.lang.Object-- -sampler-include-method=-org.jfree.chart.labels.StandardCategorySeriesLabelGenerator--boolean-equals-java.lang.Object-- -sampler-include-method=-org.jfree.chart.labels.ItemLabelPosition--boolean-equals-java.lang.Object-- -sampler-include-method=-org.jfree.chart.labels.ItemLabelAnchor--boolean-equals-java.lang.Object-- -sampler-include-method=-org.jfree.chart.labels.StandardCategorySeriesLabelGenerator--void--init--java.lang.String-- -sampler-include-method=-org.jfree.chart.text.TextAnchor--boolean-equals-java.lang.Object-- -sampler-include-method=-org.jfree.chart.util.BooleanList--boolean-equals-java.lang.Object-- -sampler-include-method=-org.jfree.chart.util.ShapeList--boolean-equals-java.lang.Object-- -sampler-include-method=-org.jfree.chart.renderer.AbstractRenderer--boolean-equals-java.lang.Object-- -sampler-include-method=-org.jfree.chart.util.StrokeList--boolean-equals-java.lang.Object-- -sampler-include-method=-org.jfree.chart.util.PaintList--boolean-equals-java.lang.Object-- -sampler-include-method=-org.jfree.chart.renderer.AbstractRenderer--void-notifyListeners-org.jfree.chart.event.RendererChangeEvent-- -sampler-include-method=-org.jfree.chart.util.AbstractObjectList--boolean-equals-java.lang.Object-- -sampler-include-method=-org.jfree.chart.labels.ItemLabelPosition--void--init--org.jfree.chart.labels.ItemLabelAnchor,org.jfree.chart.text.TextAnchor,org.jfree.chart.text.TextAnchor,double-- -sampler-include-method=-org.jfree.chart.util.PaintUtilities--boolean-equal-java.awt.Paint,java.awt.Paint-- -sampler-include-method=-org.jfree.chart.util.ObjectUtilities--boolean-equal-java.lang.Object,java.lang.Object--
