sed,3_2,1,start
sed,3_2,1,coarse-grained.profile.time,3916
sed,3_2,1,coarse-grained.profile.size,1468
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/sed/versions/v3/subv2/v3_subv2_c.sites
sed,3_2,1,coarse-grained.profile.number,97
sed,3_2,1,fine-grained.profile.time,37276
sed,3_2,1,fine-grained.profile.size,180064
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/sed/versions/v3/subv2/v3_subv2_f.sites
sed,3_2,1,fine-grained.profile.number,490644
sed,3_2,1,fine-grained.preprocess.size,1574536
sed,3_2,1,fine-grained.preprocess.time,16793
sed,3_2,1,fine-grained.preprocess.number,2189 
sed,3_2,1,fine-grained.preprocess.time_p,16485.0
sed,3_2,1,fine-grained.mine.size,5792
sed,3_2,1,fine-grained.mine.time,6175
sed,3_2,1,boost,0.05
sed,3_2,1,boost.functions.count,8
sed,3_2,1,boost.includes,-sampler-include-method=alt_match_null_string_p -sampler-include-method=common_op_match_null_string_p -sampler-include-method=group_match_null_string_p -sampler-include-method=insert_op1 -sampler-include-method=main -sampler-include-method=mark_subst_opts -sampler-include-method=panic -sampler-include-method=setup_jump
sed,3_2,1,boost.preprocess.size,167380
sed,3_2,1,boost.preprocess.time,973
sed,3_2,1,boost.preprocess.number,241 
sed,3_2,1,boost.preprocess.time_p,855.0
sed,3_2,1,boost.mine.size,5896
sed,3_2,1,boost.mine.time,1444
sed,3_2,1,theta,0.055680
sed,3_2,1,prune.functions.count,30
sed,3_2,1,prune.includes,-sampler-include-method=add1_buffer -sampler-include-method=check_final_program -sampler-include-method=ck_fclose -sampler-include-method=ck_fopen -sampler-include-method=ck_free -sampler-include-method=ck_malloc -sampler-include-method=ck_memdup -sampler-include-method=ck_realloc -sampler-include-method=ck_strdup -sampler-include-method=compile_address -sampler-include-method=compile_file -sampler-include-method=compile_program -sampler-include-method=compile_regex -sampler-include-method=free_buffer -sampler-include-method=in_nonblank -sampler-include-method=inchar -sampler-include-method=init_buffer -sampler-include-method=init_syntax_once -sampler-include-method=insert_op1 -sampler-include-method=main -sampler-include-method=map_file -sampler-include-method=mark_subst_opts -sampler-include-method=match_slash -sampler-include-method=new_vector -sampler-include-method=next_cmd_entry -sampler-include-method=regcomp -sampler-include-method=regex_compile -sampler-include-method=savchar -sampler-include-method=setup_jump -sampler-include-method=unmap_file
sed,3_2,1,prune.preprocess.size,1137796
sed,3_2,1,prune.preprocess.time,5718
sed,3_2,1,prune.preprocess.number,1075 
sed,3_2,1,prune.preprocess.time_p,5512.0
sed,3_2,1,prune.mine.size,5848
sed,3_2,1,prune.mine.time,1446
sed,3_2,1,boost.profile.time,4340
sed,3_2,1,boost.profile.size,7276
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/sed/versions/v3/subv2/v3_subv2_b.sites
sed,3_2,1,boost.profile.number,17804
sed,3_2,1,prune-minus-boost.profile.time,11459
sed,3_2,1,prune-minus-boost.profile.size,65356
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/sed/versions/v3/subv2/v3_subv2_pmb.sites
sed,3_2,1,prune-minus-boost.profile.number,180008
sed,3_2,1,end
