3,32,1,start
3,32,1,raw.profile.time,956
3,32,1,coarse-grained.profile.time,1796
3,32,1,coarse-grained.profile.number,5744
3,32,1,coarse-grained.profile.size,464
3,32,1,fine-grained.profile.time,42948
3,32,1,fine-grained.profile.size,28204
3,32,1,fine-grained.profile.number,179702
3,32,1,fine-grained.preprocess.size,41542080
3,32,1,fine-grained.preprocess.time,75800
3,32,1,fine-grained.preprocess.number,14360
3,32,1,fine-grained.preprocess.time_p,73167.0
3,32,1,fine-grained.mine.size,5974960
3,32,1,fine-grained.mine.time,508702
3,32,1,boost.includes,-sampler-include-method=-org.apache.commons.math3.geometry.euclidean.twod.SubLine--org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet-buildIntervalSet-org.apache.commons.math3.geometry.euclidean.twod.Vector2D,org.apache.commons.math3.geometry.euclidean.twod.Vector2D-- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Plane--boolean-sameOrientationAs-org.apache.commons.math3.geometry.partitioning.Hyperplane-- -sampler-include-method=-org.apache.commons.math3.geometry.euclidean.threed.Plane--double-getOffset-org.apache.commons.math3.geometry.euclidean.threed.Plane--
3,32,1,boost.profile.number,4
3,32,1,boost.profile.time,675
3,32,1,boost.profile.size,96
3,32,1,boost.preprocess.size,154240
3,32,1,boost.preprocess.time,1085
3,32,1,boost.preprocess.number,20
3,32,1,boost.preprocess.time_p,364.0
3,32,1,boost.mine.size,19856
3,32,1,boost.mine.time,83
3,32,1,prune.theta,0.258019
3,32,1,prune.includes,
3,32,1,prune.includes_diff,
3,32,1,end
