3,95,5,start
3,95,5,raw.profile.time,89
3,95,5,coarse-grained.profile.time,394
3,95,5,coarse-grained.profile.number,2015
3,95,5,coarse-grained.profile.size,188
3,95,5,fine-grained.profile.time,2902
3,95,5,fine-grained.profile.size,9024
3,95,5,fine-grained.profile.number,57543
3,95,5,fine-grained.preprocess.size,2384336
3,95,5,fine-grained.preprocess.time,5601
3,95,5,fine-grained.preprocess.number,1590
3,95,5,fine-grained.preprocess.time_p,4974.0
3,95,5,fine-grained.mine.size,58224
3,95,5,fine-grained.mine.time,2015
3,95,5,boost.includes,-sampler-include-method=-org.apache.commons.math.special.Gamma--void--clinit---- -sampler-include-method=-org.apache.commons.math.distribution.FDistributionImpl--double-getInitialDomain-double--
3,95,5,boost.profile.number,0
3,95,5,boost.profile.time,156
3,95,5,boost.profile.size,96
3,95,5,boost.preprocess.size,146816
3,95,5,boost.preprocess.time,1287
3,95,5,boost.preprocess.number,11
3,95,5,boost.preprocess.time_p,587.0
3,95,5,boost.mine.size,19744
3,95,5,boost.mine.time,77
3,95,5,prune.theta,0.138241
3,95,5,prune.includes,-sampler-include-method=-org.apache.commons.math.special.Gamma--void--clinit---- -sampler-include-method=-org.apache.commons.math.distribution.FDistributionImpl--double-getInitialDomain-double-- -sampler-include-method=-org.apache.commons.math.analysis.UnivariateRealSolverUtils--double[]-bracket-org.apache.commons.math.analysis.UnivariateRealFunction,double,double,double,int-- -sampler-include-method=-org.apache.commons.math.distribution.AbstractContinuousDistribution--double-inverseCumulativeProbability-double-- -sampler-include-method=-org.apache.commons.math.distribution.FDistributionImpl--double-inverseCumulativeProbability-double-- -sampler-include-method=-org.apache.commons.math.distribution.FDistributionImpl--double-cumulativeProbability-double-- -sampler-include-method=-org.apache.commons.math.distribution.FDistributionImpl--void-setNumeratorDegreesOfFreedom-double-- -sampler-include-method=-org.apache.commons.math.distribution.FDistributionImpl--void-setDenominatorDegreesOfFreedom-double-- -sampler-include-method=-org.apache.commons.math.special.Beta--double-regularizedBeta-double,double,double-- -sampler-include-method=-org.apache.commons.math.special.Beta--double-logBeta-double,double,double,int-- -sampler-include-method=-org.apache.commons.math.special.Beta--double-regularizedBeta-double,double,double,double,int-- -sampler-include-method=-org.apache.commons.math.special.Beta-1--double-getB-int,double-- -sampler-include-method=-org.apache.commons.math.special.Gamma--double-logGamma-double-- -sampler-include-method=-org.apache.commons.math.util.ContinuedFraction--double-evaluate-double,double,int--
3,95,5,prune.includes_diff,-sampler-include-method=-org.apache.commons.math.analysis.UnivariateRealSolverUtils--double[]-bracket-org.apache.commons.math.analysis.UnivariateRealFunction,double,double,double,int-- -sampler-include-method=-org.apache.commons.math.distribution.AbstractContinuousDistribution--double-inverseCumulativeProbability-double-- -sampler-include-method=-org.apache.commons.math.distribution.FDistributionImpl--double-inverseCumulativeProbability-double-- -sampler-include-method=-org.apache.commons.math.distribution.FDistributionImpl--double-cumulativeProbability-double-- -sampler-include-method=-org.apache.commons.math.distribution.FDistributionImpl--void-setNumeratorDegreesOfFreedom-double-- -sampler-include-method=-org.apache.commons.math.distribution.FDistributionImpl--void-setDenominatorDegreesOfFreedom-double-- -sampler-include-method=-org.apache.commons.math.special.Beta--double-regularizedBeta-double,double,double-- -sampler-include-method=-org.apache.commons.math.special.Beta--double-logBeta-double,double,double,int-- -sampler-include-method=-org.apache.commons.math.special.Beta--double-regularizedBeta-double,double,double,double,int-- -sampler-include-method=-org.apache.commons.math.special.Beta-1--double-getB-int,double-- -sampler-include-method=-org.apache.commons.math.special.Gamma--double-logGamma-double-- -sampler-include-method=-org.apache.commons.math.util.ContinuedFraction--double-evaluate-double,double,int--
3,95,5,prune_s.profile.number,1306
3,95,5,prune_s.profile.time,2392
3,95,5,prune_s.profile.size,280
3,95,5,prune.profile.number,1314
3,95,5,prune.profile.time,1618
3,95,5,prune.profile.size,280
3,95,5,prune.preprocess.size,1919984
3,95,5,prune.preprocess.time,4121
3,95,5,prune.preprocess.number,1590
3,95,5,prune.preprocess.time_p,3267.0
3,95,5,prune.mine.size,57808
3,95,5,prune.mine.time,1569
3,95,5,end
