1,9,5,start
1,9,5,raw.profile.time,61288
1,9,5,coarse-grained.profile.time,47457
1,9,5,coarse-grained.profile.number,2454
1,9,5,coarse-grained.profile.size,17988
1,9,5,fine-grained.profile.time,225257
1,9,5,fine-grained.profile.size,255584
1,9,5,fine-grained.profile.number,17520
1,9,5,fine-grained.preprocess.size,26566176
1,9,5,fine-grained.preprocess.time,65745
1,9,5,fine-grained.preprocess.number,203
1,9,5,fine-grained.preprocess.time_p,63680.0
1,9,5,fine-grained.mine.size,34816
1,9,5,fine-grained.mine.time,185
1,9,5,boost.includes,-sampler-include-method=-org.apache.commons.lang3.time.FastDateParser-NumberStrategy--void-setCalendar-org.apache.commons.lang3.time.FastDateParser,java.util.Calendar,java.lang.String--
1,9,5,boost.profile.number,-6
1,9,5,boost.profile.time,54023
1,9,5,boost.profile.size,9184
1,9,5,boost.preprocess.size,454800
1,9,5,boost.preprocess.time,2951
1,9,5,boost.preprocess.number,2
1,9,5,boost.preprocess.time_p,2146.0
1,9,5,boost.mine.size,21680
1,9,5,boost.mine.time,59
1,9,5,prune.theta,0.005255
1,9,5,prune.includes,-sampler-include-method=-org.apache.commons.lang3.time.FastDateParser-NumberStrategy--void-setCalendar-org.apache.commons.lang3.time.FastDateParser,java.util.Calendar,java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.time.FastDateParser--java.util.Date-parse-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.time.FastDateParser--java.util.Date-parse-java.lang.String,java.text.ParsePosition-- -sampler-include-method=-org.apache.commons.lang3.time.FastDateParser--java.lang.StringBuilder-escapeRegex-java.lang.StringBuilder,java.lang.String,boolean-- -sampler-include-method=-org.apache.commons.lang3.time.FastDateParser-NumberStrategy--boolean-addRegex-org.apache.commons.lang3.time.FastDateParser,java.lang.StringBuilder-- -sampler-include-method=-org.apache.commons.lang3.time.FastDateParser--boolean-isNextNumber--- -sampler-include-method=-org.apache.commons.lang3.time.FastDateParser--org.apache.commons.lang3.time.FastDateParser-Strategy-getStrategy-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.time.FastDateParser--void-init---
1,9,5,prune.includes_diff,-sampler-include-method=-org.apache.commons.lang3.time.FastDateParser--java.util.Date-parse-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.time.FastDateParser--java.util.Date-parse-java.lang.String,java.text.ParsePosition-- -sampler-include-method=-org.apache.commons.lang3.time.FastDateParser--java.lang.StringBuilder-escapeRegex-java.lang.StringBuilder,java.lang.String,boolean-- -sampler-include-method=-org.apache.commons.lang3.time.FastDateParser-NumberStrategy--boolean-addRegex-org.apache.commons.lang3.time.FastDateParser,java.lang.StringBuilder-- -sampler-include-method=-org.apache.commons.lang3.time.FastDateParser--boolean-isNextNumber--- -sampler-include-method=-org.apache.commons.lang3.time.FastDateParser--org.apache.commons.lang3.time.FastDateParser-Strategy-getStrategy-java.lang.String-- -sampler-include-method=-org.apache.commons.lang3.time.FastDateParser--void-init---
1,9,5,prune_s.profile.number,53
1,9,5,prune_s.profile.time,57724
1,9,5,prune_s.profile.size,9184
1,9,5,prune.profile.number,55
1,9,5,prune.profile.time,54768
1,9,5,prune.profile.size,9184
1,9,5,prune.preprocess.size,2295584
1,9,5,prune.preprocess.time,5278
1,9,5,prune.preprocess.number,54
1,9,5,prune.preprocess.time_p,4478.0
1,9,5,prune.mine.size,27680
1,9,5,prune.mine.time,75
1,9,5,end
