5,22,5,start
5,22,5,raw.profile.time,240245
5,22,5,coarse-grained.profile.time,246926
5,22,5,coarse-grained.profile.number,1534
5,22,5,coarse-grained.profile.size,10760
5,22,5,fine-grained.profile.time,264305
5,22,5,fine-grained.profile.size,21208
5,22,5,fine-grained.profile.number,2281
5,22,5,fine-grained.preprocess.size,8727504
5,22,5,fine-grained.preprocess.time,5487
5,22,5,fine-grained.preprocess.number,97
5,22,5,fine-grained.preprocess.time_p,5068.0
5,22,5,fine-grained.mine.size,39680
5,22,5,fine-grained.mine.time,72
5,22,5,boost.includes,-sampler-include-method=-org.mockito.internal.matchers.Equality--boolean-areArrayLengthsEqual-java.lang.Object,java.lang.Object--
5,22,5,boost.profile.number,-5
5,22,5,boost.profile.time,49912
5,22,5,boost.profile.size,5536
5,22,5,boost.preprocess.size,358160
5,22,5,boost.preprocess.time,597
5,22,5,boost.preprocess.number,5
5,22,5,boost.preprocess.time_p,413.0
5,22,5,boost.mine.size,20224
5,22,5,boost.mine.time,11
5,22,5,prune.theta,0.006545
5,22,5,prune.includes,-sampler-include-method=-org.mockito.internal.matchers.Equality--boolean-areArrayLengthsEqual-java.lang.Object,java.lang.Object-- -sampler-include-method=-org.mockito.internal.matchers.Equality--boolean-areArrayElementsEqual-java.lang.Object,java.lang.Object-- -sampler-include-method=-org.mockito.internal.matchers.Equality--boolean-areArraysEqual-java.lang.Object,java.lang.Object-- -sampler-include-method=-org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet--void--clinit---- -sampler-include-method=-org.mockito.internal.configuration.ClassPathLoader--java.lang.Object-findPluginImplementation-java.lang.Class,java.lang.String-- -sampler-include-method=-org.mockito.internal.configuration.ClassPathLoader--java.util.List-loadImplementations-java.lang.Class-- -sampler-include-method=-org.mockito.internal.configuration.GlobalConfiguration--org.mockito.configuration.IMockitoConfiguration-createConfig--- -sampler-include-method=-org.mockito.internal.matchers.Equality--boolean-isArray-java.lang.Object-- -sampler-include-method=-org.mockito.internal.matchers.Equality--boolean-areEqual-java.lang.Object,java.lang.Object-- -sampler-include-method=-org.mockito.internal.configuration.InjectingAnnotationEngine--void-processInjectMocks-java.lang.Class,java.lang.Object-- -sampler-include-method=-org.mockito.internal.configuration.InjectingAnnotationEngine--void-injectMocks-java.lang.Object-- -sampler-include-method=-org.mockito.internal.configuration.InjectingAnnotationEngine--void-processIndependentAnnotations-java.lang.Class,java.lang.Object-- -sampler-include-method=-org.mockito.internal.configuration.injection.scanner.MockScanner--java.util.Set-scan--- -sampler-include-method=-org.mockito.internal.configuration.injection.scanner.InjectMocksScanner--java.util.Set-scan--- -sampler-include-method=-org.mockito.internal.configuration.SpyAnnotationEngine--void-process-java.lang.Class,java.lang.Object-- -sampler-include-method=-org.mockito.internal.configuration.DefaultAnnotationEngine--void-process-java.lang.Class,java.lang.Object-- -sampler-include-method=-org.mockito.MockitoAnnotations--void-initMocks-java.lang.Object-- -sampler-include-method=-org.mockito.MockitoAnnotations--void-scanDeprecatedWay-org.mockito.configuration.AnnotationEngine,java.lang.Object,java.lang.Class-- -sampler-include-method=-org.mockito.internal.configuration.injection.MockInjectionStrategy--org.mockito.internal.configuration.injection.MockInjectionStrategy-thenTry-org.mockito.internal.configuration.injection.MockInjectionStrategy-- -sampler-include-method=-org.mockito.internal.configuration.injection.MockInjection-OngoingMockInjection--void-apply--- -sampler-include-method=-org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet--boolean-addAll-java.util.Collection-- -sampler-include-method=-org.mockito.internal.util.Checks--java.lang.Iterable-checkItemsNotNull-java.lang.Iterable,java.lang.String-- -sampler-include-method=-org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet--java.util.HashSet-asWrappedMocks-java.util.Collection-- -sampler-include-method=-org.mockito.internal.progress.MockingProgressImpl--void-validateState--- -sampler-include-method=-org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet-1--boolean-hasNext--- -sampler-include-method=-org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet--org.mockito.internal.util.collections.HashCodeAndEqualsSafeSet-of-java.lang.Iterable-- -sampler-include-method=-org.mockito.internal.util.Checks--java.lang.Object-checkNotNull-java.lang.Object,java.lang.String-- -sampler-include-method=-org.mockito.internal.progress.MockingProgressImpl--void-validateMostStuff--- -sampler-include-method=-org.mockito.internal.progress.ThreadSafeMockingProgress--org.mockito.internal.progress.MockingProgress-threadSafely--- -sampler-include-method=-org.mockito.internal.progress.ArgumentMatcherStorageImpl--void-validateState--- -sampler-include-method=-org.mockito.internal.configuration.GlobalConfiguration--void--init----
